log_type,event_id,event_category,event_type,source_name,computer_name,time_generated,message,parsed_timestamp,template_id,log_template
Network,24709,0,INFORMATION,Microsoft-Windows-BitLocker-Driver,Sree,2026-04-16 18:28:06,2026-04-16T18:28:00.0000000Z | true | 0xb | 32 | 0x880 | 2 | 0x880 | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24,2026-04-16 18:28:06,fa7c96c7,EVT24709 NETWOR <NUM>-04-16T18:28:00.0000000Z | true | <HEX> | 32 | <HEX> | 2 | <HEX> | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24
Network,7001,1101,INFORMATION,Microsoft-Windows-Winlogon,Sree,2026-04-16 18:28:06,3 | S-1-5-21-2039802478-3675497764-1355025593-1001,2026-04-16 18:28:06,059e7a3e,EVT7001 NETWOR 3 | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM>
Network,24709,0,INFORMATION,Microsoft-Windows-BitLocker-Driver,Sree,2026-04-16 18:28:05,2026-04-16T18:28:00.0000000Z | true | 0xb | 32 | 0x880 | 2 | 0x880 | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24,2026-04-16 18:28:05,fa7c96c7,EVT24709 NETWOR <NUM>-04-16T18:28:00.0000000Z | true | <HEX> | 32 | <HEX> | 2 | <HEX> | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24
Network,24711,0,INFORMATION,Microsoft-Windows-BitLocker-Driver,Sree,2026-04-16 18:28:05,0x0 | C: | 0x0 | {5d9fde32-68a1-4952-9c8f-6b3fc8d619b0} | {e0f3b476-a73e-4425-805b-0c939f260e04} | 0x0,2026-04-16 18:28:05,8e0ca1bd,EVT24711 NETWOR <HEX> | C: | <HEX> | {<UUID>} | {<UUID>} | <HEX>
Network,-2147482947,0,WARNING,Win32k,Sree,2026-04-16 18:28:05,,2026-04-16 18:28:05,463e1f5b,EVT-<NUM> NETWOR
Network,1,5,INFORMATION,Microsoft-Windows-Kernel-General,Sree,2026-04-16 18:28:05,2026-04-16T12:58:05.5000000Z | 2026-04-16T12:15:45.2465122Z | 2540253 | 2 |  | 4 | 2026-04-16T18:28:05.5000000Z | -330 | false | false,2026-04-16 18:28:05,b097a8c4,EVT1 NETWOR <NUM>-04-16T12:58:05.5000000Z | <NUM>-04-16T12:15:45.2465122Z | <NUM> | 2 |  | 4 | <NUM>-04-16T18:28:05.5000000Z | -330 | false | false
Network,107,102,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 17:45:45,6 | 5 | 5 | 1601-01-01T00:00:00.0000000Z | 1601-01-01T00:00:00.0000000Z | 0 | 0,2026-04-16 17:45:45,62ef6a20,EVT107 NETWOR 6 | 5 | 5 | <NUM>-01-01T00:00:00.0000000Z | <NUM>-01-01T00:00:00.0000000Z | 0 | 0
Network,1,5,INFORMATION,Microsoft-Windows-Kernel-General,Sree,2026-04-16 17:45:42,2026-04-16T12:15:40.5000000Z | 2026-04-16T12:15:42.1459387Z | -1645 | 2 |  | 4 | 2026-04-16T17:45:40.5000000Z | -330 | false | false,2026-04-16 17:45:42,9a427cf0,EVT1 NETWOR <NUM>-04-16T12:15:40.5000000Z | <NUM>-04-16T12:15:42.1459387Z | -<NUM> | 2 |  | 4 | <NUM>-04-16T17:45:40.5000000Z | -330 | false | false
Network,-2147482948,0,WARNING,Win32k,Sree,2026-04-16 17:45:41,,2026-04-16 17:45:41,463e1f5b,EVT-<NUM> NETWOR
Network,42,64,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 17:45:41,6 | 5 | 4 | 0 | 6,2026-04-16 17:45:41,90981072,EVT42 NETWOR 6 | 5 | 4 | 0 | 6
Network,40,36,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 17:45:40,12 | \Driver\ACPI | 0 | ,2026-04-16 17:45:40,b194d9ff,EVT40 NETWOR 12 | \Driver\ACPI | 0 |
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 17:45:40,47 | 15 | 15 | 0 | 11025393111 | 35395 | 52711 | 24446 | 52711 | 16 | 3 | false | 15,2026-04-16 17:45:40,e81712c8,EVT566 NETWOR 47 | 15 | 15 | 0 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 16 | 3 | false | 15
Network,187,243,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 17:45:40,53 | \Device\HarddiskVolume3\Windows\System32\winlogon.exe | 3 | 2,2026-04-16 17:45:40,c545269e,EVT187 NETWOR 53 | \Device\HarddiskVolume3\Windows\System32\winlogon.exe | 3 | 2
Network,7002,1102,INFORMATION,Microsoft-Windows-Winlogon,Sree,2026-04-16 17:45:40,2 | S-1-5-21-2039802478-3675497764-1355025593-1001,2026-04-16 17:45:40,3ee30652,EVT7002 NETWOR 2 | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM>
Network,100,0,WARNING,winsrvext,Sree,2026-04-16 17:45:38,C:\Program Files\AcerQAAgent\AQAUserPS.exe | 5109,2026-04-16 17:45:38,da7f4986,EVT100 NETWOR C:\Program Files\AcerQAAgent\AQAUserPS.exe | <NUM>
Network,2,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 17:45:34,0 | 0 | 0,2026-04-16 17:45:34,12e79c0b,EVT2 NETWOR 0 | 0 | 0
Network,1073873929,0,INFORMATION,mtkwlex,Sree,2026-04-16 17:45:24,\Device\NDMP3,2026-04-16 17:45:24,34993e53,EVT1073873929 NETWOR \Device\NDMP3
Network,5,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 17:45:13,0 | 0 | 0 | NULL,2026-04-16 17:45:13,1aec52aa,EVT5 NETWOR 0 | 0 | 0 | NULL
Network,2,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 17:45:13,0 | 0 | 0,2026-04-16 17:45:13,12e79c0b,EVT2 NETWOR 0 | 0 | 0
Network,16,0,INFORMATION,Microsoft-Windows-Kernel-General,Sree,2026-04-16 17:37:37,165 | \??\C:\ProgramData\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\S-1-5-21-2039802478-3675497764-1355025593-1001\SystemAppData\Helium\Cache\53d2f4f5546887bc_COM15.dat | 1 | 1,2026-04-16 17:37:37,0aef493a,EVT16 NETWOR 165 | \??\C:\ProgramData\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM>\SystemAppData\Helium\Cache\53d2f4f5546887bc_COM15.dat | 1 | 1
Network,16,0,INFORMATION,Microsoft-Windows-Kernel-General,Sree,2026-04-16 17:33:22,112 | \??\C:\Users\vijayanAdmin\AppData\Local\Packages\Microsoft.WindowsCalculator_8wekyb3d8bbwe\Settings\settings.dat | 2 | 1,2026-04-16 17:33:22,8e5033bd,EVT16 NETWOR 112 | \??\C:\Users\vijayanAdmin\AppData\Local\Packages\Microsoft.WindowsCalculator_8wekyb3d8bbwe\Settings\settings.dat | 2 | 1
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 15:40:05,McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader),2026-04-16 15:40:05,adae45a1,EVT1073748864 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Network,1073748869,0,INFORMATION,Service Control Manager,Sree,2026-04-16 15:40:00,"McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\1.37.173.1\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem",2026-04-16 15:40:00,126f909b,"EVT1073748869 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\<IP>\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem"
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 14:42:48,McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader),2026-04-16 14:42:48,adae45a1,EVT1073748864 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Network,1073748869,0,INFORMATION,Service Control Manager,Sree,2026-04-16 14:42:43,"McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\1.37.173.1\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem",2026-04-16 14:42:43,126f909b,"EVT1073748869 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\<IP>\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem"
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 14:42:32,McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader),2026-04-16 14:42:32,adae45a1,EVT1073748864 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Network,1073748869,0,INFORMATION,Service Control Manager,Sree,2026-04-16 14:42:27,"McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\1.37.173.1\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem",2026-04-16 14:42:27,126f909b,"EVT1073748869 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\<IP>\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem"
Network,1073873926,0,INFORMATION,mtkwlex,Sree,2026-04-16 14:42:12,\Device\NDMP3,2026-04-16 14:42:12,d6439ebd,EVT1073873926 NETWOR \Device\NDMP3
Network,1073873929,0,INFORMATION,mtkwlex,Sree,2026-04-16 14:42:08,\Device\NDMP3,2026-04-16 14:42:08,34993e53,EVT1073873929 NETWOR \Device\NDMP3
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 14:41:55,47 | 15 | 14 | 2 | 3135464926 | 36009 | 52711 | 35395 | 52711 | 15 | 0 | false | 15,2026-04-16 14:41:55,42c0a374,EVT566 NETWOR 47 | 15 | 14 | 2 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 15 | 0 | false | 15
Network,507,158,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 14:41:55,704 | 1272129846 | 29417212438 | 27581146 | 1864055216 | 3136185062 | 8 | 99 | false | 15 | 0 | 4477938 | false | 1859783687 | 208355 | true | true | 424712 | 7 | 0 | true | false | 15 | false | 35395 | 52711 | 13 | 47 | 2 | 18446744045552420943 | 1864055216 | 1859783687 | 0 | 0 | 92295 | true | 36009 | 36009 | 719851 | 36009 | 35395 | 3135464926 | 52711 | 52711 | 52711 | 52711 | 20 | 2 | 0 | 0 | 1864055216 | 1859783687,2026-04-16 14:41:55,1005b1fd,EVT507 NETWOR 704 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 8 | 99 | false | 15 | 0 | <NUM> | false | <NUM> | <NUM> | true | true | <NUM> | 7 | 0 | true | false | 15 | false | <NUM> | <NUM> | 13 | 47 | 2 | <NUM> | <NUM> | <NUM> | 0 | 0 | <NUM> | true | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 20 | 2 | 0 | 0 | <NUM> | <NUM>
Network,172,203,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 14:41:55,0 | 0,2026-04-16 14:41:55,79b2a9a4,EVT172 NETWOR 0 | 0
Network,-2147482947,0,WARNING,Win32k,Sree,2026-04-16 14:41:55,,2026-04-16 14:41:55,463e1f5b,EVT-<NUM> NETWOR
Network,10010,0,ERROR,DCOM,Sree,2026-04-16 14:09:49,{A463FCB9-6B1C-4E0D-A80B-A2CA7999E25D},2026-04-16 14:09:49,b211966e,EVT10010 NETWOR {<UUID>}
Network,10010,0,ERROR,DCOM,Sree,2026-04-16 14:03:17,{A463FCB9-6B1C-4E0D-A80B-A2CA7999E25D},2026-04-16 14:03:17,b211966e,EVT10010 NETWOR {<UUID>}
Network,10010,0,ERROR,DCOM,Sree,2026-04-16 14:01:17,{A463FCB9-6B1C-4E0D-A80B-A2CA7999E25D},2026-04-16 14:01:17,b211966e,EVT10010 NETWOR {<UUID>}
Network,172,203,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:45,2 | 7,2026-04-16 13:49:45,3fc03e3b,EVT172 NETWOR 2 | 7
Network,1073873929,0,INFORMATION,mtkwlex,Sree,2026-04-16 13:49:42,\Device\NDMP3,2026-04-16 13:49:42,34993e53,EVT1073873929 NETWOR \Device\NDMP3
Network,1073873926,0,INFORMATION,mtkwlex,Sree,2026-04-16 13:49:42,\Device\NDMP3,2026-04-16 13:49:42,d6439ebd,EVT1073873926 NETWOR \Device\NDMP3
Network,-2147482948,0,WARNING,Win32k,Sree,2026-04-16 13:49:39,,2026-04-16 13:49:39,463e1f5b,EVT-<NUM> NETWOR
Network,506,157,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:39,15 | false | false | 13 | 36009 | 52711 | 13 | 47,2026-04-16 13:49:39,6d72460d,EVT506 NETWOR 15 | false | false | 13 | <NUM> | <NUM> | 13 | 47
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:39,47 | 15 | 12 | 0 | 3864982 | 36009 | 52711 | 36009 | 52711 | 13 | 1 | false | 15,2026-04-16 13:49:39,c9cb4bad,EVT566 NETWOR 47 | 15 | 12 | 0 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 13 | 1 | false | 15
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:39,47 | 15 | 13 | 1 | 719851 | 36009 | 52711 | 36009 | 52711 | 14 | 2 | false | 15,2026-04-16 13:49:39,f3dbb898,EVT566 NETWOR 47 | 15 | 13 | 1 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 14 | 2 | false | 15
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:35,47 | 32 | 10 | 1 | 533991 | 36009 | 52711 | 36009 | 52711 | 12 | 0 | false | 32,2026-04-16 13:49:35,65ccee1d,EVT566 NETWOR 47 | 32 | 10 | 1 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 12 | 0 | false | 32
Network,507,158,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:35,0 | 528131 | 0 | 0 | 0 | 528131 | 0 | 99 | false | 32 | 0 | 0 | false | 0 | 520824 | false | true | 0 | 7 | 0 | true | false | 12 | false | 36009 | 52711 | 10 | 47 | 0 | 528131 | 0 | 0 | 0 | 0 | 511874 | false | 36009 | 36009 | 533991 | 0 | 0 | 0 | 52711 | 52711 | 0 | 0 | 20 | 0 | 0 | 0 | 0 | 0,2026-04-16 13:49:35,3bb69605,EVT507 NETWOR 0 | <NUM> | 0 | 0 | 0 | <NUM> | 0 | 99 | false | 32 | 0 | 0 | false | 0 | <NUM> | false | true | 0 | 7 | 0 | true | false | 12 | false | <NUM> | <NUM> | 10 | 47 | 0 | <NUM> | 0 | 0 | 0 | 0 | <NUM> | false | <NUM> | <NUM> | <NUM> | 0 | 0 | 0 | <NUM> | <NUM> | 0 | 0 | 20 | 0 | 0 | 0 | 0 | 0
Network,506,157,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:34,11 | true | false | 10 | 36009 | 52711 | 10 | 47,2026-04-16 13:49:34,b116a43c,EVT506 NETWOR 11 | true | false | 10 | <NUM> | <NUM> | 10 | 47
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 13:49:34,47 | 11 | 9 | 0 | 14096450122 | 28380 | 52711 | 36009 | 52711 | 10 | 1 | false | 11,2026-04-16 13:49:34,56913c69,EVT566 NETWOR 47 | 11 | 9 | 0 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 10 | 1 | false | 11
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 13:10:06,application-specific | Local | Activation | {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} | {15C20B67-12E7-4BB6-92BB-7AFF07997402} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | 5319275A.WhatsAppDesktop_2.2613.101.0_x64__cv1g1gvanyjgm | Unavailable,2026-04-16 13:10:06,cc01d277,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | 5319275A.WhatsAppDesktop_2.<NUM>.101.0_x64__cv1g1gvanyjgm | Unavailable
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 12:52:33,Background Intelligent Transfer Service | demand start | auto start | BITS,2026-04-16 12:52:33,ccc84460,EVT1073748864 NETWOR Background Intelligent Transfer Service | demand start | auto start | BITS
Network,1073873926,0,INFORMATION,mtkwlex,Sree,2026-04-16 12:49:06,\Device\NDMP3,2026-04-16 12:49:06,d6439ebd,EVT1073873926 NETWOR \Device\NDMP3
Network,1073873929,0,INFORMATION,mtkwlex,Sree,2026-04-16 12:49:05,\Device\NDMP3,2026-04-16 12:49:05,34993e53,EVT1073873929 NETWOR \Device\NDMP3
Network,1073873929,0,INFORMATION,mtkwlex,Sree,2026-04-16 12:48:52,\Device\NDMP3,2026-04-16 12:48:52,34993e53,EVT1073873929 NETWOR \Device\NDMP3
Network,1073873926,0,INFORMATION,mtkwlex,Sree,2026-04-16 12:48:52,\Device\NDMP3,2026-04-16 12:48:52,d6439ebd,EVT1073873926 NETWOR \Device\NDMP3
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 12:35:00,Background Intelligent Transfer Service | auto start | demand start | BITS,2026-04-16 12:35:00,84bf1454,EVT1073748864 NETWOR Background Intelligent Transfer Service | auto start | demand start | BITS
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 12:32:55,Background Intelligent Transfer Service | demand start | auto start | BITS,2026-04-16 12:32:55,ccc84460,EVT1073748864 NETWOR Background Intelligent Transfer Service | demand start | auto start | BITS
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 12:09:08,application-specific | Local | Activation | {8BC3F05E-D86B-11D0-A075-00C04FB68820} | {8BC3F05E-D86B-11D0-A075-00C04FB68820} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | Unavailable | S-1-15-2-36389040-843189754-4197799530-833050179-3296905761-1427851467-3102883828,2026-04-16 12:09:08,58df64de,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | Unavailable | S-1-15-2-<NUM>-<NUM>-<NUM>-<NUM>-<NUM>-<NUM>-<NUM>
Network,-2147477635,0,INFORMATION,EventLog,Sree,2026-04-16 12:00:00, |  |  |  | 60918 | 60 | -330 India Standard Time,2026-04-16 12:00:00,e7cc1721,EVT-<NUM> NETWOR  |  |  |  | <NUM> | 60 | -330 India Standard Time
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 11:56:17,Background Intelligent Transfer Service | auto start | demand start | BITS,2026-04-16 11:56:17,84bf1454,EVT1073748864 NETWOR Background Intelligent Transfer Service | auto start | demand start | BITS
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 11:53:50,Background Intelligent Transfer Service | demand start | auto start | BITS,2026-04-16 11:53:50,ccc84460,EVT1073748864 NETWOR Background Intelligent Transfer Service | demand start | auto start | BITS
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 10:12:40,Background Intelligent Transfer Service | auto start | demand start | BITS,2026-04-16 10:12:40,84bf1454,EVT1073748864 NETWOR Background Intelligent Transfer Service | auto start | demand start | BITS
Network,19,1,INFORMATION,Microsoft-Windows-WindowsUpdateClient,Sree,2026-04-16 10:11:28,Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.128.0) - Current Channel (Broad) | {bde779d5-d4f7-476d-9d26-8fae3995595d} | 200 | {9482f4b4-e343-43b6-b170-9a65bc822c77},2026-04-16 10:11:28,52f733b6,EVT19 NETWOR Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version <IP>) - Current Channel (Broad) | {<UUID>} | 200 | {<UUID>}
Network,43,1,INFORMATION,Microsoft-Windows-WindowsUpdateClient,Sree,2026-04-16 10:11:14,Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.128.0) - Current Channel (Broad) | {bde779d5-d4f7-476d-9d26-8fae3995595d} | 200,2026-04-16 10:11:14,48b51384,EVT43 NETWOR Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version <IP>) - Current Channel (Broad) | {<UUID>} | 200
Network,44,1,INFORMATION,Microsoft-Windows-WindowsUpdateClient,Sree,2026-04-16 10:11:13,Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.128.0) - Current Channel (Broad) | {bde779d5-d4f7-476d-9d26-8fae3995595d} | 200,2026-04-16 10:11:13,00020ca6,EVT44 NETWOR Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version <IP>) - Current Channel (Broad) | {<UUID>} | 200
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 10:11:07,application-specific | Local | Activation | {9EA82395-E31B-41CA-8DF7-EC1CEE7194DF} | {2ED83BAA-B2FD-43B1-99BF-E6149C622692} | NT AUTHORITY | NETWORK SERVICE | S-1-5-20 | LocalHost (Using LRPC) | Unavailable | Unavailable,2026-04-16 10:11:07,b7f2657b,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | NT AUTHORITY | NETWORK SERVICE | S-1-5-20 | LocalHost (Using LRPC) | Unavailable | Unavailable
